"HolderAddress","Balance","PendingBalanceUpdate"
"0x72b66681e16084f340bac3a47ba47e41a8cb1761","22,282.590166188889987205","No"
"0x89864bccd5de92c7f90ac48173f8283f71a23b6a","22,258.850833770163110705","No"
"0xa9b32e66391d583559b3a905a2608b2dcd9822b3","22,249.951553359972810602","No"
"0xc5c72000cf56678599ae247952f9a7569bb22d51","22,240.885464942331414099","No"
"0xcca56e45a5b687cb01dc41d5cd77954a39e118f8","22,147.993425602379325258","No"
"0xc71f4da1cb4ed44a3b7636541d812225658ba764","22,055.771984397657063882","No"
"0xd9c467b9521bbaba915c6cef441e30330df7f7d3","22,034.743075372517522461","No"
"0xb80c29ebf329c0c4773e9de2a33b4f5155988cc5","22,000","No"
"0xfbe767b4d68ecce82b97fc72494925e4d9b5922b","22,000.000000000001642836","No"
"0x0ce0541610d4428fb9cda4659afca663163ede60","21,980.013380646643744585","No"
"0x0928b2936d2b56717a9c852c0926591d259ead13","21,977.951334961462995343","No"
"0x28b55a026f3f9b1689000ad29feb7005fbe716a4","21,956.204061900147885032","No"
"0xdd8e63a7eec14f60096deea65fb93f4908d76ac6","21,952.142735796558395705","No"
"0x4cfd9db3e618397789ddf8fbda4c7b1ab2e1294c","21,912.790786472181377581","No"
"0x0952d36e9cc43d728b0a15ffa8ba9472113ee6bf","21,900.212021982790212291","No"
"0x583cfda7980cea59faf470239d45a6ed5d82646f","21,758.14630457900038889","No"
"0x23ebd0f0c17abf96aa566079f5f6bb8ca772d8e2","21,729.943241505864164459","No"
"0xe95eb433f0e7fad1c71298e96d7035ef8d78abb2","21,728.125215804664563026","No"
"0xe2590501f2268e1c5b33cbbd361094beba82e7d9","21,698.692749680443014953","No"
"0xf96d45bce1ea453a3ba35269a3ac82875842a05b","21,568.236359853577277917","No"
"0x247afcee80ecd4a0f760476c605d3f49dda17390","21,467.281495671893949783","No"
"0x2a58a057fa65d24143007d2c4e9b51aebcc08e13","21,448.800428675028652769","No"
"0x5e3d0b5b2708e4b5c8b72acc303fd4475245bc6f","21,337.017773639726453388","No"
"0x5633c2b21341f125937b79b26d4002674fe70c60","21,308.168918285261251635","No"
"0x2bee9e021867728fbfb7b993d7614a0cc4d366f9","21,266.577075994431269369","No"
"0xea2fa63fe5bd646e1944461493f852bf55ccf5f9","21,261.468696163666049219","No"
"0x0ef1d7be6c005167426f649dddfac9af04ec34ec","21,119.652751096925849388","No"
"0xfed0d2f05f1d876a036ed85df24561fd70f8fff3","21,106.896952086682055283","No"
"0xbde5b298b532f0baa6bae6b036e3787dac9b8a44","21,012.475722531265838867","No"
"0xebc4a11663cffb33dcde218059b4f5770bc2db79","21,000.094321612954149429","No"
"0x0fceb4ebda3e30c4c1970d7c5c35d6c45b7a8fc4","20,939.616948559766629356","No"
"0x1625462b890c784b527b794fb58a4a49dc8f1991","20,741.406606485379434328","No"
"0x5fd7a4b6a38011a755e5f39058970fd193aeb756","20,618.781081344424438971","No"
"0x60269faf3bb55b69afe32c18d11f34f1c09f381a","20,601.640790873764973406","No"
"0x4825e279d33b1952919a3ca8f9ad2c3cb5a4cbbe","20,488.135816709497895555","No"
"0x86e917d536c974e63ea6ecb87a8df9a9561923bf","20,414.009525603963298683","No"
"0x553bd1fd1ae95633342e2b049ff7db7b64bba5d5","20,410.221716728617653221","No"
"0x5eefdc62dcb10c5a3de038f3472178a63c3afb61","20,383.6799265749200817","No"
"0xfab0aa62a78f33c32b97f2c5b66629a516afde84","20,374.683859235138581203","No"
"0x8b7c224cd3deb8f0c33f05cdb98aa7dd106367a0","20,294.73481642494804205","No"
"0x8e3c12d5d49900be3a6eba01f058655629f06505","20,291.281396386034128002","No"
"0x82a284f8d235127de6b45715d35e9a234c9e16d7","20,263.891128729324434297","No"
"0xb8c0919754b79317c728d54fea07d0cfd624a504","20,234.538995603120455796","No"
"0x7ddb4f021b85502ad4d5e54639a1c0d7e1ec6916","20,223.817358513443181454","No"
"0x1824ad0a7a5ec5fffbddbea37ca685944b6287e3","20,219.186757153866468095","No"
"0x9df814aaebac4e96b595812986a4dc7cd3bb9105","20,154.036893675417621329","No"
"0xbf4ee7327f89eefac0b73aa9dcda0c30de538c0e","20,149.505392489530950774","No"
"0xf7630e84f3e519018fac4118c9bdd74f8cf6d497","20,135.589452312207925519","No"
"0xccadef1c4ede29889379383618593aef9cd9ac31","20,113.795419690954363735","No"
"0x8af9dd4242a577ad7fabdc3c5b4720495f0bf1a9","20,087.236002723515564184","No"
"0xf172c656e5642709c537b62284d8b99b8226cbe2","20,000.000000417536266954","No"
"0x2498b65fc9ff51e94a466c90b0cc44604bb6e4f0","20,000.000000007225447897","No"
"0xbdf23ab8991ef316830576ee081291f57bcdec63","19,952.585488071843913204","No"
"0x2e10d2638d14b3d5ce01551d43982429bfb5abc6","19,913.897789680877440648","No"
"0xe61251987b445281df00604f0be178ad75dd08d3","19,898.292707652546172596","No"
"0x1b72f7fe5f8e7c716ee26ada1937c394f1f2ad65","19,859.670166083631115645","No"
"0x634e4813cc160e4bac8a0485cc8fec1b531b3121","19,696.877359822213986237","No"
"0xa1ef0df645cb55bd004a4e9e06c3e3e0981917d3","19,602.325456830693791884","No"
"0x75c33b3ebf9b9336daf23194f0bd49a3140033ce","19,521.001457207103205376","No"
"0x229a93b7896d7c4554c40d969ddea9fda126b2f7","19,457.20178525360022493","No"
"0x027aa67fb2b65b5fff0c3bba197f5f26b40c3d4a","19,243.272763093555218857","No"
"0xf0c4b9d8267901d6f3d79f198afe267761387cdc","19,206.405595609329129093","No"
"0x54f0ce84b67d4e1f7dea416f0719a6d116836e9e","19,167.868930071344850067","No"
"0x3aafcdddee8448266d9d4d5882470917ce00f38f","19,164.096336084272559107","No"
"0x98b3791bb805f9e983c7a452373a0c7cf64026c5","19,156.603084202198149903","No"
"0x04dfc3371404cc92c5b912ec4c31d3aecb0722f9","19,006.483193076696392628","No"
"0x25e72907c90ff631420bcc7893ddc6f1176da7b4","18,937.086436947323811694","No"
"0x1b50409d0fdddcf7a47d8b0d834d723e63340196","18,860.838366263962090535","No"
"0x72454bb874ae683b7ce8d661ba8c0e9f7018f741","18,820.867020076699047483","No"
"0x238bfc8d492a88a93ff94b679bc4fa870d626e11","18,716.564257805401921692","No"
"0x8ae97bf95ad01bda80c24ef2df78b79afd3af25c","18,688.653338200090652241","No"
"0xfacfc0293d2bcfd245ce0fe4a86009d882d6bba7","18,523.409421955216641337","No"
"0x8ae36632793d5826f822af467312a66483038362","18,428.128593071890584774","No"
"0x491114267633c305a52d0def78df8b30a9c10d22","18,390.843482196997707696","No"
"0x8ce2ea4e8b90189fd466281470d6dc2529955861","18,293.993591654436067745","No"
"0x81c32408df4b1e4515b58f28b9f8431771568272","18,054.163719678926937989","No"
"0x74f3906b2edd6a89587a9358e625b1a5d99eefef","17,906.173709191091205042","No"
"0xf5148a1e90996fad09b610ae8e4e15903db154d4","17,871.148909687808961766","No"
"0xc0d8045954cd9a423907a779646aac3647e6fc09","17,806.930561767414170561","No"
"0xddfb3a9ed5a7588957ae40f5d857bb02b53cacdd","17,752.120569356382350238","No"
"0x2ba727aa7cc2ddd582cfeb4a4cce85097eb9096e","17,702.881267947790592989","No"
"0x5c2e112783a6854653b4bc7dc22248d3e592559c","17,694.543184765435931114","No"
"0x88b02d31ecdd2febbf29618fb605243f026d5a59","17,631","No"
"0x706a2262c191d03dccd2bf1e3b71522bf7d7d2ed","17,621","No"
"0x3385e07075f215544b85b474ade41b19572a428b","17,617.656705156762487885","No"
"0x4aec9f767bcfb013952b92a2b281bdabc6861d81","17,599.689202892820822205","No"
"0x3e4f459f38ca37952ff34e242edca39113b58495","17,597.946696018930143172","No"
"0x76361d038571194af3bde6d1f2759d4c9e684b61","17,587.71325446824042961","No"
"0xcf078f0a037bcd661b4218c3b2445fedecc93d4f","17,583.917241103257026214","No"
"0x47b87148e6ddff25fe765a0ac23aaa4c19f1b429","17,569.548699575390929848","No"
"0x24e023b10237960799878dac2ef47ac740a5a0fa","17,547.873419226624268617","No"
"0xc08fe5e37ae50b0a972a0d9d6e8f1719a6088b48","17,457.724812847297116523","No"
"0xe46b51a26b5bd39c5b90d40f4aa6fc5dee154b1a","17,354.835926489064844823","No"
"0xc203374ace26bdb5ebc16a55b610011686a1c4c8","17,327.253242269597185165","No"
"0x646bfc30ab36be0822cbc0a3b2bc2b4df8cdd055","17,295.740235349375214774","No"
"0x05218a751be512a615b3404c05b76ce3248fb082","17,269.306641093218803778","No"
"0x6649ba8956230c2fee169712bf661f259444fa9c","17,193.553754030794467638","No"
"0x59d38e4d9b9a9c82f68006227206a13d8f799d1f","17,137.70376434050422512","No"
"0x50c6079baf43e773359a1579198207667bfa85e3","17,000","No"
"0x9ef65badb4d58578f240b9beba64c6bd87af368f","16,912.822302736040981647","No"
"0x28c1a03018e0f22e9be68bc2b55b66d252dfd23c","16,901.48684182892875867","No"
"0x66bb59106066b6c4ec69cd9d17974fdd2d93692e","16,886.113000666389134878","No"
"0x9d7807e1c45bb182a5899dc239782dca069d8bda","16,861.066233158028313868","No"
"0xced38e08082a0b4223d055a9606fc190ec69ecb1","16,811.454709061449601283","No"
"0xfb7f4bd7c14da8a3633865b7ee289dad8187555c","16,728.087954943882961125","No"
"0x44a7640f521c2b848d0c6328f5e5af987a1f8d99","16,716.294722114820050658","No"
"0xb9cf5f9457725cad1934eff1498aea56220cf409","16,626.958756068402552913","No"
"0x9f6cfd1daa031b551e0660808b61a4a531b30054","16,562.016320596375090385","No"
"0x3ad59c3dfa1599964015e13049054ea958e9c60b","16,542.825873052608440894","No"
"0x62dfa0a5aba1131427ef9af85aa9ab2842806ef7","16,525.239671523250755261","No"
"0x847560506126973a2a9ba28c04d7e8c0cb89ba11","16,508.333677350956156825","No"
"0x6a597109b62605f4d6a466be25ef38b9f86a5038","16,374.492377612073331848","No"
"0x7601d74f968c81929383fe7b3e5fdf4a52046893","16,286.565470142342786471","No"
"0xa08c10e93f5c395450fdfc925202bbc9df4ced73","16,244.272335525407011915","No"
"0xeb416de52a03879ae84ed878d2183d52c715a05e","16,241.525606677069379282","No"
"0x0d17056d2556c24e74c04bc847acd48e5aa20d91","16,239.233368549899588988","No"
"0x386c74099b62ba6873d1e792f8014f03e56442e6","16,232.478342846885690646","No"
"0x56435e0a2de178a723ca3ce49705d2166efb4701","16,204.891715411902615932","No"
"0xcf6296f0249fe585b1c3992cf3dd63cde612994e","16,194.436162651062700728","No"
"0x6074e8962bd5e2eb098c44bfa2481df8f5640db5","16,187.195682979091331531","No"
"0xc63f6ee81978c6e820d4413c6fe45c57dab9565a","16,141.52883957296703926","No"
"0x716fb8b158f46424243c3076c1cd6ace9534f789","16,099.992879430649447918","No"
"0x1ca939528fbad2ab2311083e077bed17be849cc2","16,085.589908294565688971","No"
"0xe6c8ea3baf3ae806670004640dcad39ae5151435","16,021.919206330558969007","No"
"0xda5578fdbb75768de5763cff4732ae19364d673a","15,983.158183767041842834","No"
"0xb6a40805c061b562374d6da87061b930382fa5b6","15,925.831602198328755656","No"
"0xe4305d1fc8f95efe1071a1e0d6d4a5fc510ba04c","15,871.332417336205015773","No"
"0x65c4870f4b0420bf17b698093b9f96da2eee8b11","15,869.266244169484466648","No"
"0x556b46775088bfb686307a785955cd6bbe2bd451","15,760.269835503978949971","No"
"0xe1ad5e0f5dc947c6f765679f0d6a9828198ac2b9","15,685.47431012941740761","No"
"0xafa8e0b13a9db76d799d9f3b600f156f4a851b0b","15,679.288888078188873523","No"
"0xa73f20f81af537fad4209c031e8c5ba058072dcf","15,616.186703889038997418","No"
"0xe08a9d3948debd54b2159ac7443523efa0135fc1","15,582.01650337589130667","No"
"0x9d370784bb080889ece917f41417f165aff27e4a","15,543.306850995863025264","No"
"0x0f97ff7cb41790dfeba625fe4e7361214531d07e","15,528.851862035819403277","No"
"0xa5c2a084bd1e1d04f1296bcb36f7c90e703e260a","15,486.239661824074403958","No"
"0x25c1ada7746259b363fc09816145f85790782a46","15,466.973250624468823393","No"
"0x686d0583d0bc3c96aea46d296a3bc265c50c0594","15,398.457668598514157379","No"
"0x530a8b667b43842856cabdaee5103634bee250e1","15,388.520328682826389043","No"
"0xd8ac401c0403b56a68e935b7fe75d10ced1d97d2","15,348.168893932794818245","No"
"0xfaab80ad48c15f01617f0cfd897669affa2903c7","15,309.143807884982775634","No"
"0x15dcb6694532c2db1b19a01fc86b728d3879d875","15,283.3888389677965932","No"
"0x46b5ed233c4cf1fe94dea697f1ea3c86a453c199","15,253.852757191558899977","No"
"0x7d0e412363b8801229abf89c714fbe8add70a2c3","15,169.772971808974754115","No"
"0xb1a09056985e186e43486110b9f5da9d434256d5","15,059.09404083793749667","No"
"0x9436a9a4834898b568865c0bcfd8d7582b3900ce","15,050.047900840851366992","No"
"0xc633f12c84a61577cb97aa62306b04e048ab3fe5","15,016.852194215152083693","No"
"0x24391a9e49f603c05b73fee1c8e860e2cf6aab7c","14,981.326681510652863533","No"
"0x09be173829484098b4bfed3ad91feefe584a354f","14,942.980061795331928565","No"
"0x93e40a83ed792fe90b653f2e4d0e3c65dbb357d9","14,932.652915102025808599","No"
"0xbc1a6c6896570115254a9f392d197c6845325519","14,862.140468266256932314","No"
"0x6cc2dfb3ffaf8b8482198e75fce840a46c129f1b","14,853.24293899594986768","No"
"0x1f4488d5e3402e4a44836529366c0d221249cafb","14,828.532302224059656574","No"
"0x47427e755570a88ecbc50baed072f9ae2ac60966","14,792.298563122056363286","No"
"0x3761c659ec3231e69fa56d9461c557241bb8076c","14,791.046178897404569185","No"
"0x3e91c170fee8681be2d981b595095d505529ce86","14,786.502125145953191514","No"
"0xc68bc5cce5dc44964d912731420b276fd41817fb","14,732.292649462339218298","No"
"0x396f85dd4d5825398592a97dc2216a79c2bf00c4","14,672.929582195080884841","No"
"0xd969d0f04cc844db263328637ceb69cc5ae6ac2e","14,646.70064836164503575","No"
"0x59dfeda7a010412d0394056d67229eea14c2a081","14,611.35729795321126499","No"
"0xefd959ff3b1452f91694917d29b86028d938c88f","14,604.374721742207992021","No"
"0xe5165785356fe671b6eaa6c7c2222cf0fc8e3e8b","14,569.075128521478410904","No"
"0x7e1fa85d62bf2f262713b877682212d2b56183a4","14,554.876337660115331595","No"
"0x202b5c4824efc297c0a0a017fb42807f2f847f03","14,519.028245879435215012","No"
"0x36547ecab7c58e0ac9edc3d05eb30f3bd87a4ec8","14,478.931285030710198998","No"
"0x9c9809521125cf02ab22e0a99f9583a124efe02c","14,454.852501512331157488","No"
"0xf16f9106aa2be08c34163d9f16142fb9e7ae8c4e","14,432.107675456224207113","No"
"0x5503e2d0136870daa419fa45f6db1758f05ade3e","14,403.268709462755131422","No"
"0x828b75166e261af7124384c03a0ff525cf9d6fe7","14,385.500232481174985964","No"
"0x40880b2933b8b22af2cb632b3b33931986130ffc","14,337.902550416689585502","No"
"0xe21dbb8cc464a28f163fe9855f8d465d14667680","14,337.375072812638609956","No"
"0x68e886e55804914851421b04117f7b9ad2f44df6","14,269.944272248853339223","No"
"0x44f10eccb3ff61289bc2ca0cddd5219a1383a691","14,266.197037365615313287","No"
"0x44d5ffd2addc352260192e66b8ccea48621c8085","14,239.749683072411243277","No"
"0xa29aea7a79626c6523d2ed3b57ed64c2bedfebb5","14,238","No"
"0xef9e5cc176fd2040dd05ece42460ce30672ec513","14,216.12635097220940817","No"
"0xafebab268535536baf0bd0c53937c4b006685f25","14,211.197387563525133684","No"
"0xaf790f74faffd4d47782597659c486bdf3db86f5","14,185.459238450571383969","No"
"0x46ef28ab3da0e6eadfcacaec1bc27e5878c9e415","14,152.984354228704391336","No"
"0xea7a6a6b56ee72d5f3d48ba6603827c96a464631","14,106.841514107147409175","No"
"0x26c9ab4b7e333c98301983eb8ab110e166c1918f","14,094.80825866774082257","No"
"0xb23a9fbb0925f93d6459dc526137b4b8be7bf7aa","14,081.667443285198456684","No"
"0x1e5b44f3120e54280c8cc25a9c89ed9a9a1612bc","14,074.860008264249188883","No"
"0x5f5be8ce3914616f8779228663ff918843de871e","14,006.321726195157671903","No"
"0xa686c4e82f02ac99779611aa8a5b4e054c04ef9a","13,961.212822177424643419","No"
"0x73f94de7b83d7f774843cb96cf785801a33107fc","13,948.535431573817959167","No"
"0x4f2f19013108f5142373bb69c58d8904ac895f73","13,938.77538872313718926","No"
"0x24e1fac67f55c20b4215a51565dce457265d3b69","13,871.666374467484390533","No"
"0xf5c3d5cfd1be994ac79756f748dbf0b1805ae450","13,840.787218730410645969","No"
"0x3a84233cb0a93cccdcc7ac4da64052246968ed1a","13,826.655550830740390423","No"
"0xb2ad8880116ed52913c099e4a567368feb1e0ae4","13,775.249574568439832977","No"
"0x911c253fd202a1ee078f7d3e2a245512327e6c63","13,768.738365379162999586","No"
"0xf4881ff36adeb668e24f69f2f594da91f5036601","13,666.350225403600760051","No"
"0x65f7daafdbd736602984e337a023c4b0947d64ee","13,663.059067942338833984","No"
"0x78b29642e539893298b38a1c5c86994764e5ae9a","13,591.119750343417299485","No"
"0x21ddbc62bf813557333b483a982499649f853f73","13,560.478294491610045111","No"
"0xc533fef6d3f11e7e444a004a773fb738042d3e97","13,544.495368567143319782","No"
"0x7dc2e90da57d8396f8b49baf7d83ca7743c8951a","13,535.877975090599713557","No"
"0x1818ddb7210962af936b5c6ab5a9001fca25c845","13,524.772350320776161705","No"
"0x50847346f943fc6b3e19e38180991176828c5f95","13,520.766694076281070062","No"
"0x91f6ce772099adf3f8e0ec919a9553339c022ce3","13,507.27210890143680153","No"
"0x961a2de4f6aed8f471471665b8a165e881d79f38","13,470.916275409890644733","No"
"0x66982a473d51deda641af7db293cd75a9879770c","13,448.46885108479104514","No"
"0x59fa26b0a340e03bbafcf10a97e3f16f04a623b2","13,411.640458428136434495","No"
"0x9a19f26787d431364d1ce92fce51e880094b672b","13,400.501315764925669183","No"
"0xed0bcdcd304f4dc9196d02ab7001972fd1b459c1","13,341.21172519181517893","No"
"0xf1168c2a2813780308a0550d144c416de0bf6021","13,310.252670886928104372","No"
"0x9e734b0c807812e98b7f938c4f01f7e65f29f670","13,240.067878685100541301","No"
"0x07179a778f234cb0869c79ae311628edadd9c800","13,198.439774311658940473","No"
"0x15deb03fc680c74638ab51689ee53d413c7b00bb","13,128.93871696277632409","No"
"0x65a0c9cba5961c26eaf9affda52545a37e74a85e","13,101.576946991287001201","No"
"0x9604e73645bf3bcd50aa888c0bf27b1afb4a1322","13,083.692088519207487489","No"
"0x4e584116925d9f197c811d30019c12221f856b29","13,064.804118113456966744","No"
"0x9eb6abe2373f859da9aa50da1e2e7c866768acdb","13,021.274636366214222251","No"
"0x21188cdc906a37f3b7ff8b61d7dda19e39cdfadc","13,011.949320987239116561","No"
"0x59c52e78ed5bd6e9ebd8ae49437b099e5b4f64de","13,000.00000000000099509","No"
"0x23ba55334c8716c1c3302742aa46fb22959a6e84","12,989.066214878945130318","No"
"0x15a407b97a7b23d41999528d6f10aa930172121c","12,973.608801622678665728","No"
"0x34d088b644fcd1a1659d374e7d53be4963fe51fa","12,956.189030328387429429","No"
"0xf5c4f3dc02c3fb9279495a8fef7b0741da956157","12,927.71595730028241136","No"
"0x49475fec92e1f0cd2a6e0c76b61767f7d238fed7","12,916.743765923663091509","No"
"0x8cb2ab35d2cca91515d1e69c055fcfc7d73fab32","12,902.317352569577642227","No"
"0xd1341c31e465600e9fe12f6f9dabc3b3af63ee1e","12,879.018262067965761831","No"
"0x7737e9f11f4c490e7ddc86c7f556be16d3160582","12,822.489775961342546032","No"
"0xf258e88afabf6abb4c013bab30fc77fee7aeb9a2","12,737.551844419512732423","No"
"0x8e79c7d8f643417395d77ff45240c79426c5f1a2","12,688.374333764909880696","No"
"0xb02460a933ebeef483af059b33ed50252957e32d","12,632.168134026458572694","No"
"0x1a483024d0107989415f075287a9575a8296be8a","12,628.917011131372471136","No"
"0xf894af67b25d23588d51a5b7e923fad3650fb61b","12,593.711424811950451318","No"
"0xa44e46667e4c71ab9ddc1a334e444c588ee3a4b4","12,532.401131029121479364","No"
"0x4769a1af817fdc424c9e1b1c1041ad61b3041b8c","12,521.118640472589716473","No"
"0xceefbb58f192e1a72a2247ec26a2f91e2eba2771","12,510.940419087255946311","No"
"0xae7c0ed3986b1028bfe4619ffaa1d39e838b0f26","12,485.048845664343941904","No"
"0x60dda250ce9e80fc864c4b35d8d7f6012467e790","12,450.533079258815193423","No"
"0x50b13df441499e0c96b6eb23ccf4705314cc5aff","12,393.402353562547900911","No"
"0x7d966eff4e6a6de2173c8d512703c687650055c7","12,385.334881983436350008","No"
"0x08052a35fc2eb7e7e4865ece653593d34c483dfb","12,382.41022086396723692","No"
"0x2adccd7562795a35a9b09c53220e68c37e27bf90","12,259.957067106803516977","No"
"0x57874a01f71e6e5ee5cdd9757a8e3316be57f568","12,197.201823288321773787","No"
"0x87e44e17599a2aa266ed4a0cad314845caca2279","12,188.923304323401729505","No"
"0xb08badcb47c0afff5fcf49aa4ab33b69eb220065","12,171.348047471930932473","No"
"0x6277e06958c5815cc020c0a4654c99af49a4e091","12,165.370759571233530051","No"
"0x3d9e3f714255d4b10ff745d493c7f63d216b3f68","12,165.362300578261152783","No"
"0x853ab9944a8f4d4ba2757bd1da8316a8d666d808","12,148.722466722344135596","No"
"0xf9e590b8baf3ab5f9112a113d50e09e0cdae4ed7","12,048.924488517648378608","No"
"0x3253873ce32d506c07a35cb38c782b141f5149c6","12,019.074303644460117021","No"
"0x73c659c95ca94d4cf09290de800cf44e3985fddf","11,889.51808491490599611","No"
"0x8192c77e32379a1e7646d321db835ede879eca33","11,872.849087042680511018","No"
"0xee92e2eb16061164782f5e15c3f6d167e68cd7b4","11,862.769477680353049064","No"
"0x2189acdfd014ca7cf8a896cd9819a44cf2c0c9c9","11,860.595067672916843319","No"
"0xcfd59c0f530db36eea8ccbfe744f01fe3556925e","11,848.137033181053599466","No"
"0x1a9e9232f3b8d596b88ffc05ea6b146da1f8d47c","11,816.899433127266019627","No"
"0x6319fd0b73d1a5e62082e59ed115b9c01e7ecf52","11,781.786076805237517002","No"
"0x4b091611f7e1bc5a3008a993997c4b04cb44aeb9","11,736.921825914149278975","No"
"0x769254b69eed682bbf8a667b9b2d8885a8467163","11,721","No"
"0xaa8783afbd3bf026ebef9da10e0fb4ddca4ff92d","11,694.824781186592749458","No"
"0x259d0540e305d7d74282e6e0fa2b24797f6991a7","11,684.247343203330433828","No"
"0xee00f6e1e291285e8bc1b45d96368272ef9a9ffd","11,658.044499587547928571","No"
"0x348269f97c7cfdd53c523c326e4992d78cf6c096","11,626.174285409037161441","No"
"0x94a7bf7b5b0b6e81df2b90657eda485a6e14c39e","11,625.850440739264241819","No"
"0x58a0a9bf2a791c242cf25406408e0ab798795e58","11,610.022479102454186077","No"
"0xaf8f3bd7f124f33589eb1d831ec83c475e3c239e","11,591.174206565861229024","No"
"0x9956d9ca6eb4d17607cee7cf89a0577355357a10","11,582.517234659624610546","No"
"0xae4a7600dbbf0af291d20ceb1f56c5c3161aad9f","11,562.984131905106558521","No"
"0x4dc404aef0f8fd17369097c696d6389c3efed02e","11,562.480566911988900843","No"
"0x8aa186470a70f03c789e1d8d1dbbc23243b10ad5","11,558.180635377235692585","No"
"0x1b4a3b62246e44d14746c61adf0af204a9fcc7af","11,538.9223946408762591","No"
"0x9937f59b8f08dec0c80bd4df9d53c10dceb29cd5","11,516.207325158191210616","No"
"0x17ac0f197ec99eddca24dde5252346420fdac18d","11,477.21852969617258188","No"
"0xab9976635a478bf05bdd15723bd5f7f342406af6","11,474.577705928671759492","No"
"0x26cadb22f0c4ed7ef70ba8b64cd6874c5b530f8f","11,454.237723223834894343","No"
"0xd3b3c67d1f4389788c923eb35e0525eed991ba22","11,412.885732382935805116","No"
"0xb781c884b4699a9bea59ed0cede314efafa8e600","11,408.95557743363138245","No"
"0x58fc54b54bb3d98d29f728ee23bf6c3c8b9ed351","11,399.925420254509448479","No"
"0xf01a2ec0a961188ae05d6609b5f83df46aa7706b","11,393.471432557308391137","No"
"0x33992e2b5733b037b09dc28a65dd383c7cb2985f","11,388.198348784102793653","No"
"0x21a773eb9e85e630cc4428a49098b757a38edf02","11,379.118802642828849307","No"
"0xcac57388b8b1cd74ca8c47172e94c5c0ce906bfa","11,370.743620631865275031","No"
"0xc055b1b909aa5a2938e7e6589d2310fe1173f420","11,331.779110770152020053","No"
"0xcb3c9bc7bdbceb1e7c90263b5b2ba137cc3b3245","11,330.538814591549842412","No"
"0xbd77115413964c6387aea3ae7f5d9713ffd18970","11,321.91012809476075472","No"
"0x2d986d5c8c527b267226ca0a9f9aa18009ef16d2","11,297.999245276325279154","No"
"0xaf4dd85cafedae8e7f3f00a384a5949c2b1f9317","11,294.210417532816660979","No"
"0x2f51ff79fda47b129307a3d88024bb950e7ed2ad","11,135.049082240356451967","No"
"0x739675237883716006947f1defb77fbced6eefaa","11,088.972558063008392593","No"
"0xbbd72716821ea056b2afd40efd82fc5489b86d73","11,068.34178761496394158","No"
"0xcbe0d90d1078a32d7af690126b9022c6e4db29db","11,046.399840467458696137","No"
"0xc217d6f97c2d8599b92ac49df22e4c27370ca36c","10,995.749833830449888781","No"
"0xde2ee0f81d4fb16796252085fe30715d3a9a097c","10,951.685867201371424668","No"
"0x1f0d40816aefd5537243ceeb732b48f76760feaa","10,942.066446742659837066","No"
"0x281d5353d7d7da3cca8027103fbe3e3b88001641","10,923.968421650411396371","No"
"0x91feac9731f761ef0337cb4768ca71966888faaf","10,888.234861316741731082","No"
"0x0a2b8c600435464b11fb1952dc288eceec2493f5","10,866.983158405638260081","No"
"0xb60f0c58066e9b6dada0c2ea2d69c6b411a66804","10,824.107342401179875219","No"
"0x5cf850225f469299b789db3be38064ad9942f999","10,820.339124283088203814","No"
"0x7c37f021c97d5cc5808390260a70aeb598c83916","10,769.741315667726581727","No"
"0xaf0d0c6a87955a3df9899e6e25dfc5d0b92758f2","10,713.383035047033798736","No"
"0x7e7846cf13edc171762220fbd800484539d13b85","10,705.739457611529349903","No"
"0x7bfb199a9324b912188901836f6bf48c337b7f0c","10,680.425266648373339644","No"
"0x12aa72c9bcff9f215e942b62415d4f70a971d753","10,673.471095922105409466","No"
"0x0b309603a4bbc9b55b535eee2e108f1af82f0713","10,653.119866191052857178","No"
"0x88bea63531a724fb65ccb78498631b82df18bbfe","10,619.92961813324273152","No"
"0x2020c90bf25c71861a4014e757ceaf6aa727794a","10,533.670851360032237874","No"
"0xbd0b0cdfd14a7c52508268586bc60caed2335460","10,509.912692914386837996","No"
"0x93b577034b3507e70a7de32b943dbfa8de326ca0","10,506","No"
"0x371410c0cfa855ffbf96f7696cfa83ac5274894b","10,505.275381660109290547","No"
"0x63245627665ed9eef4efb7ac893169f35339d5a3","10,471.125188954347833509","No"
"0xe0654c3c9973171fad59b0ac5cac0fe52a84cf95","10,431.989139118636755589","No"
"0xb32e02fb970e5baad373e73b05090605abb6f3c5","10,390.172681580412729608","No"
"0xeb3ce0d0efee85fa586dbbda200ee3222d25a7ac","10,379.990695516463384877","No"
"0x995e656ad75e08352537c88c21474053bbee9dd8","10,377.569650159550783538","No"
"0x72f50b7aa26261a948fbd61914c1834aa99b586f","10,337.223890520043278081","No"
"0x024268ee53a0a9274b533c790ed89fdf6e73c05a","10,312.772262267594319622","No"
"0x6b4d1ffe7e74453b626c5c5d08ffb2bed8b27bfd","10,264.826526596653389363","No"
"0xb0b59aecabe752e716642d556d0a46100c8b9954","10,261.806316198961540395","No"
"0x65662efc00e6141cd734a1c820050dbd8dca86e1","10,260.421351487561819898","No"
"0xa6a1a0b83ec2151c957ef40205037d25389c55ad","10,245.142364759739391796","No"
"0xe8ba0f747339f5ac9e00a29b4554e3d4f3653652","10,202.000000000001312708","No"
